pool,func,minargs,maxargs,type,definition
GSC-Method-498dcf0,damageriotshield,1,1,GLOBAL,
GSC-Method-498dcf0,hasriotshield,0,0,GLOBAL,
GSC-Method-498dcf0,canplaceriotshield,1,1,GLOBAL,
GSC-Method-498dcf0,setriotshieldfailhint,0,0,GLOBAL,
GSC-Method-498dcf0,settargetoorhint,0,1,GLOBAL,
GSC-Method-498dcf0,settargetalreadyinusehint,0,1,GLOBAL,
GSC-Method-498dcf0,settargetwrongtypehint,0,1,GLOBAL,
GSC-Method-498dcf0,setnotargetshint,0,1,GLOBAL,
GSC-Method-498dcf0,setnolosontargetshint,0,1,GLOBAL,
GSC-Method-498dcf0,setdisabledtargethint,0,1,GLOBAL,
GSC-Method-498dcf0,settargetalreadytargetedhint,0,1,GLOBAL,
GSC-Method-498dcf0,settargetingabortedhint,0,1,GLOBAL,
GSC-Method-498dcf0,pickupammoevent,0,1,GLOBAL,
GSC-Method-498dcf0,pickupweaponevent,1,1,GLOBAL,
GSC-Method-498dcf0,primemovie,1,3,GLOBAL,
GSC-Method-498dcf0,activategrapple,0,0,GLOBAL,
GSC-Method-498dcf0,getgrappleweapon,0,0,GLOBAL,
GSC-Method-498dcf0,canplayerplacevehicle,6,6,GLOBAL,
GSC-Method-498dcf0,recordkillstreakevent,0,2,GLOBAL,
GSC-Method-498dcf0,recordkillstreakendevent,2,3,GLOBAL,
GSC-Method-498dcf0,recordkillstreakassist,3,3,GLOBAL,
GSC-Method-498dcf0,recordgameevent,0,1,GLOBAL,
GSC-Method-498dcf0,recordgameeventnonplayer,0,1,GLOBAL,
GSC-Method-498dcf0,recordkillmodifier,0,1,GLOBAL,
GSC-Method-498dcf0,recordmedal,0,1,GLOBAL,
GSC-Method-498dcf0,recordloadoutperksandkillstreaks,0,7,GLOBAL,
GSC-Method-498dcf0,recordloadoutindex,1,1,GLOBAL,
GSC-Method-498dcf0,function_6c3348ac,1,1,GLOBAL,
GSC-Method-498dcf0,function_ad20e845,1,1,GLOBAL,
GSC-Method-498dcf0,function_e6f9e3cd,0,2,GLOBAL,
GSC-Method-498dcf0,function_b5feff95,1,1,GLOBAL,
GSC-Method-498dcf0,function_51df9c0c,1,1,GLOBAL,
GSC-Method-498dcf0,function_ac8c1222,1,1,GLOBAL,
GSC-Method-498dcf0,function_4e64ede5,0,0,GLOBAL,
GSC-Method-498dcf0,function_bd85bc2f,0,0,GLOBAL,
GSC-Method-498dcf0,function_15098882,0,0,GLOBAL,
GSC-Method-498dcf0,function_3ef59ab3,0,0,GLOBAL,
GSC-Method-498dcf0,function_32ae28b8,0,0,GLOBAL,
GSC-Method-498dcf0,function_968b6c6a,0,0,GLOBAL,
GSC-Method-498dcf0,function_9bd25293,0,0,GLOBAL,
GSC-Method-498dcf0,function_348ab5dd,0,0,GLOBAL,
GSC-Method-498dcf0,function_d730727f,0,0,GLOBAL,
GSC-Method-498dcf0,function_ee4a9054,1,1,GLOBAL,
GSC-Method-498dcf0,function_91224c49,0,0,GLOBAL,
GSC-Method-498dcf0,function_725b4d91,0,0,GLOBAL,
GSC-Method-498dcf0,function_6d32a13b,0,0,GLOBAL,
GSC-Method-498dcf0,function_401b9b57,0,0,GLOBAL,
GSC-Method-498dcf0,function_aa61b0b,0,0,GLOBAL,
GSC-Method-498dcf0,function_6e30f4a3,0,0,GLOBAL,
GSC-Method-498dcf0,function_4e7b9eed,0,0,GLOBAL,
GSC-Method-498dcf0,function_e95ae03,1,1,GLOBAL,
GSC-Method-498dcf0,function_80172c6,0,0,GLOBAL,
GSC-Method-498dcf0,recordmultikill,0,1,GLOBAL,
GSC-Method-498dcf0,incrementlifestat,0,2,GLOBAL,
GSC-Method-498dcf0,incrementplayerstat,0,2,GLOBAL,
GSC-Method-498dcf0,recordplayerdeathzombies,0,1,GLOBAL,
GSC-Method-498dcf0,recordplayerdownzombies,0,1,GLOBAL,
GSC-Method-498dcf0,recordplayerrevivezombies,0,1,GLOBAL,
GSC-Method-498dcf0,recordzombiezone,0,2,GLOBAL,
GSC-Method-498dcf0,recordcareerflag,2,3,GLOBAL,
GSC-Method-498dcf0,recordcareerstat,2,3,GLOBAL,
GSC-Method-498dcf0,recordcareerstatformap,3,3,GLOBAL,
GSC-Method-498dcf0,recordcareerflagformap,3,3,GLOBAL,
GSC-Method-498dcf0,matchrecordsetcheckpointstat,3,3,GLOBAL,
GSC-Method-498dcf0,matchrecordincrementcheckpointstat,2,2,GLOBAL,
GSC-Method-498dcf0,matchrecordplayerspawned,0,0,GLOBAL,
GSC-Method-498dcf0,recordmapevent,4,6,GLOBAL,
GSC-Method-498dcf0,getmatchrecordlifeindex,0,0,GLOBAL,
GSC-Method-498dcf0,function_57dfc908,0,0,GLOBAL,
GSC-Method-498dcf0,recordzombiegumballevent,7,7,GLOBAL,
GSC-Method-498dcf0,getplayermovementstate,0,0,GLOBAL,
GSC-Method-498dcf0,islookingat,1,1,GLOBAL,
GSC-Method-498dcf0,cantseeentities,3,3,GLOBAL,
GSC-Method-498dcf0,function_80d68e4d,3,3,GLOBAL,
GSC-Method-498dcf0,playhitmarker,1,a,GLOBAL,
GSC-Method-498dcf0,playlocalsound,1,1,GLOBAL,
GSC-Method-498dcf0,stoplocalsound,1,1,GLOBAL,
GSC-Method-498dcf0,function_6638bcd5,1,1,GLOBAL,
GSC-Method-498dcf0,istalking,0,0,GLOBAL,
GSC-Method-498dcf0,voipstatus,0,0,GLOBAL,
GSC-Method-498dcf0,allowspectateteam,2,2,GLOBAL,
GSC-Method-498dcf0,function_9dd0a883,1,1,GLOBAL,
GSC-Method-498dcf0,getipaddress,0,1,GLOBAL,
GSC-Method-498dcf0,getguid,0,0,GLOBAL,
GSC-Method-498dcf0,getxuid,0,1,GLOBAL,
GSC-Method-498dcf0,ishost,0,0,GLOBAL,
GSC-Method-498dcf0,getparty,0,0,GLOBAL,
GSC-Method-498dcf0,islocaltohost,0,0,GLOBAL,
GSC-Method-498dcf0,allowads,1,1,GLOBAL,
GSC-Method-498dcf0,allowjump,1,1,GLOBAL,
GSC-Method-498dcf0,allowsprint,1,1,GLOBAL,
GSC-Method-498dcf0,function_89939920,0,0,GLOBAL,
GSC-Method-498dcf0,allowmelee,1,1,GLOBAL,
GSC-Method-498dcf0,allowmeleepowerleft,1,1,GLOBAL,
GSC-Method-498dcf0,forceslick,1,1,GLOBAL,
GSC-Method-498dcf0,function_2ffa8aaf,1,3,GLOBAL,
GSC-Method-498dcf0,function_f597002a,0,0,GLOBAL,
GSC-Method-498dcf0,function_9a0edd92,0,0,GLOBAL,
GSC-Method-498dcf0,function_e0c7d69,1,1,GLOBAL,
GSC-Method-498dcf0,setsprintboost,1,1,GLOBAL,
GSC-Method-498dcf0,setactionslot,2,3,GLOBAL,
GSC-Method-498dcf0,function_d9b9c4c6,2,2,GLOBAL,
GSC-Method-498dcf0,function_b181bcbd,1,1,GLOBAL,
GSC-Method-498dcf0,getinventoryweapon,0,0,GLOBAL,
GSC-Method-498dcf0,setinventoryweapon,1,1,GLOBAL,
GSC-Method-498dcf0,getweaponslist,0,1,GLOBAL,
GSC-Method-498dcf0,getweaponslistprimaries,0,0,GLOBAL,
GSC-Method-498dcf0,startrevive,1,1,GLOBAL,
GSC-Method-498dcf0,stoprevive,1,1,GLOBAL,
GSC-Method-498dcf0,applyknockback,1,2,GLOBAL,
GSC-Method-498dcf0,freerunsethighscores,3,3,GLOBAL,
GSC-Method-498dcf0,function_46066516,0,0,GLOBAL,
GSC-Method-498dcf0,function_6c32d092,1,1,GLOBAL,
GSC-Method-498dcf0,function_65776b07,0,0,GLOBAL,
GSC-Method-498dcf0,setperk,1,1,GLOBAL,
GSC-Method-498dcf0,hasperk,1,1,GLOBAL,
GSC-Method-498dcf0,getperks,0,0,GLOBAL,
GSC-Method-498dcf0,clearperks,0,0,GLOBAL,
GSC-Method-498dcf0,unsetperk,1,1,GLOBAL,
GSC-Method-498dcf0,hasdlcavailable,1,1,GLOBAL,
GSC-Method-498dcf0,getdlcavailable,0,0,GLOBAL,
GSC-Method-498dcf0,setrank,1,2,GLOBAL,
GSC-Method-498dcf0,setparagonrank,1,1,GLOBAL,
GSC-Method-498dcf0,setparagoniconid,1,1,GLOBAL,
GSC-Method-498dcf0,enableinvulnerability,0,0,GLOBAL,
GSC-Method-498dcf0,disableinvulnerability,0,0,GLOBAL,
GSC-Method-498dcf0,getinvulnerability,0,0,GLOBAL,
GSC-Method-498dcf0,setarenapoints,1,1,GLOBAL,
GSC-Method-498dcf0,issplitscreen,0,0,GLOBAL,
GSC-Method-498dcf0,isplayeronsamemachine,1,1,GLOBAL,
GSC-Method-498dcf0,playerknockback,1,1,GLOBAL,
GSC-Method-498dcf0,getplayerviewheight,0,0,GLOBAL,
GSC-Method-498dcf0,ishostforbots,0,0,GLOBAL,
GSC-Method-498dcf0,murderline,3,3,GLOBAL,
GSC-Method-498dcf0,setoffhandvisible,1,1,GLOBAL,
GSC-Method-498dcf0,fakedamagefrom,1,1,GLOBAL,
GSC-Method-498dcf0,getsnapshotackindex,0,0,GLOBAL,
GSC-Method-498dcf0,disableroundstartdelay,0,0,GLOBAL,
GSC-Method-498dcf0,enableroundstartdelay,0,0,GLOBAL,
GSC-Method-498dcf0,setlightingstate,1,1,GLOBAL,
GSC-Method-498dcf0,getlightingstate,0,0,GLOBAL,
GSC-Method-498dcf0,setsunshadowsplitdistance,1,1,GLOBAL,
GSC-Method-498dcf0,function_61471b4a,1,1,GLOBAL,
GSC-Method-498dcf0,setmodellodbias,1,1,GLOBAL,
GSC-Method-498dcf0,function_c1dd02b1,1,1,GLOBAL,
GSC-Method-498dcf0,givededicatedshadow,1,1,GLOBAL,
GSC-Method-498dcf0,setvehiclefocusentity,1,1,GLOBAL,
GSC-Method-498dcf0,getvehiclefocusentity,0,0,GLOBAL,
GSC-Method-498dcf0,function_b835102b,0,0,GLOBAL,
GSC-Method-498dcf0,getvehicleboosttimeleft,0,0,GLOBAL,
GSC-Method-498dcf0,function_dd63190a,0,0,GLOBAL,
GSC-Method-498dcf0,getvehicleboosttime,0,0,GLOBAL,
GSC-Method-498dcf0,setvehicledrivableduration,1,1,GLOBAL,
GSC-Method-498dcf0,setvehicledrivableendtime,1,1,GLOBAL,
GSC-Method-498dcf0,setvehicledamagemeter,1,1,GLOBAL,
GSC-Method-498dcf0,setvehiclelockedonbyent,1,1,GLOBAL,
GSC-Method-498dcf0,setvehicleweaponwaitduration,1,1,GLOBAL,
GSC-Method-498dcf0,setvehicleweaponwaitendtime,1,1,GLOBAL,
GSC-Method-498dcf0,resetinactivitytimer,0,0,GLOBAL,
GSC-Method-498dcf0,setviewclamp,2,5,GLOBAL,
GSC-Method-498dcf0,function_705598e4,6,7,GLOBAL,
GSC-Method-498dcf0,function_eb0dd56,1,1,GLOBAL,
GSC-Method-498dcf0,function_e026e86b,1,1,GLOBAL,
GSC-Method-498dcf0,function_42ebd40f,1,1,GLOBAL,
GSC-Method-498dcf0,function_f18247a5,2,2,GLOBAL,
GSC-Method-498dcf0,function_64f4bd9b,0,0,GLOBAL,
GSC-Method-498dcf0,getrolefields,0,0,GLOBAL,
GSC-Method-498dcf0,function_347b5108,0,0,GLOBAL,
GSC-Method-498dcf0,function_3666f7a1,0,0,GLOBAL,
GSC-Method-498dcf0,function_b1caa36a,0,0,GLOBAL,
GSC-Method-498dcf0,function_b2121354,0,0,GLOBAL,
GSC-Method-498dcf0,function_f2a18369,0,0,GLOBAL,
GSC-Method-498dcf0,function_45de7fc7,0,0,GLOBAL,
GSC-Method-498dcf0,function_e8f77739,2,2,GLOBAL,
GSC-Method-498dcf0,function_cce105c8,3,15,GLOBAL,
GSC-Method-498dcf0,function_875e4dbc,0,0,GLOBAL,
GSC-Method-49b2980,function_eaf7ef38,2,2,GLOBAL,
GSC-Method-49b2980,function_4a2ac86a,0,0,GLOBAL,
GSC-Method-49b2980,botdropclient,0,0,GLOBAL,
GSC-Method-49b2980,function_c1a67a3,1,1,GLOBAL,
GSC-Method-49b2980,bottakemanualcontrol,0,0,GLOBAL,
GSC-Method-49b2980,botreleasemanualcontrol,0,0,GLOBAL,
GSC-Method-49b2980,botundermanualcontrol,0,0,GLOBAL,
GSC-Method-49b2980,function_28d02a32,3,3,GLOBAL,
GSC-Method-49b2980,botsetlookangles,1,2,GLOBAL,
GSC-Method-49b2980,botsetlookdir,1,1,GLOBAL,
GSC-Method-49b2980,botsetlookpoint,1,1,GLOBAL,
GSC-Method-49b2980,botsetlookcurrent,0,0,GLOBAL,
GSC-Method-49b2980,botgetlookdot,0,0,GLOBAL,
GSC-Method-49b2980,botsetmovemagnitude,1,1,GLOBAL,
GSC-Method-49b2980,botsetmoveangles,1,1,GLOBAL,
GSC-Method-49b2980,botsetmovedir,1,1,GLOBAL,
GSC-Method-49b2980,botsetmovepoint,1,1,GLOBAL,
GSC-Method-49b2980,function_f04bd922,0,0,GLOBAL,
GSC-Method-49b2980,bottapbutton,1,1,GLOBAL,
GSC-Method-49b2980,botpressbutton,1,1,GLOBAL,
GSC-Method-49b2980,botreleasebutton,1,1,GLOBAL,
GSC-Method-49b2980,botreleasebuttons,0,0,GLOBAL,
GSC-Method-49b2980,function_c6e02c38,1,1,GLOBAL,
GSC-Method-49b2980,botswitchtoweapon,0,1,GLOBAL,
GSC-Method-49b2980,function_b74c1de4,0,0,GLOBAL,
GSC-Method-49b2980,botgetprojectileaimangles,2,2,GLOBAL,
GSC-Method-49b2980,function_6e8a2d86,2,2,GLOBAL,
GSC-Method-49b2980,botsetlooksensitivity,2,2,GLOBAL,
GSC-Method-49b2980,function_4f0b9564,2,2,GLOBAL,
GSC-Method-49b2980,function_a6b577cd,2,2,GLOBAL,
GSC-Method-49b2980,function_400c9c63,2,2,GLOBAL,
GSC-Method-49b2980,botsetcustomization,3,3,GLOBAL,
GSC-Method-49b2980,botsetrandomcharactercustomization,0,0,GLOBAL,
GSC-Method-49b2980,botsetdefaultclass,2,2,GLOBAL,
GSC-Method-49b2980,botclassadditem,2,2,GLOBAL,
GSC-Method-49b2980,function_a6720fe8,1,1,GLOBAL,
GSC-Method-49b2980,botclasssetweaponoption,4,4,GLOBAL,
GSC-Method-49b2980,botclassaddattachment,4,4,GLOBAL,
GSC-Method-49b2980,botprintwarning,1,1,DEV,
GSC-Method-49b2980,botprinterror,1,1,DEV,
GSC-Method-49b5b20,clearenemy,0,0,GLOBAL,
GSC-Method-49b5b20,getenemyinfo,1,1,GLOBAL,
GSC-Method-49b5b20,getclosestenemysqdist,0,0,GLOBAL,
GSC-Method-49b5b20,setthreatbiasgroup,0,1,GLOBAL,
GSC-Method-49b5b20,getthreatbiasgroup,0,0,GLOBAL,
GSC-Method-49b5b20,setpersonalthreatbias,2,3,GLOBAL,
GSC-Method-49b5b20,getpersonalthreatbias,1,1,GLOBAL,
GSC-Method-49b5b20,setpersonalignore,1,2,GLOBAL,
GSC-Method-49b5b20,isnotarget,0,0,GLOBAL,
GSC-Method-49b5b20,setentitytarget,1,3,GLOBAL,
GSC-Method-49b5b20,clearentitytarget,0,0,GLOBAL,
GSC-Method-49b5b20,getperfectinfo,1,2,GLOBAL,
GSC-Method-49b5b20,isposinclaimedlocation,1,1,GLOBAL,
GSC-Method-49b5b20,function_7cc4941b,1,1,GLOBAL,
GSC-Method-49b5b20,setgoal,1,4,GLOBAL,
GSC-Method-49b5b20,clearforcedgoal,0,0,GLOBAL,
GSC-Method-49b5b20,getgoalvolume,0,0,GLOBAL,
GSC-Method-49b5b20,cleargoalvolume,0,0,GLOBAL,
GSC-Method-49b5b20,isingoal,1,1,GLOBAL,
GSC-Method-49b5b20,haspath,0,0,GLOBAL,
GSC-Method-49b5b20,function_a57c34b7,1,3,GLOBAL,
GSC-Method-49b5b20,function_d4c687c9,0,0,GLOBAL,
GSC-Method-49b5b20,function_4794d6a3,0,0,GLOBAL,
GSC-Method-49b5b20,isapproachinggoal,0,0,GLOBAL,
GSC-Method-49b5b20,attackedrecently,2,2,GLOBAL,
GSC-Method-49b5b20,function_6b78db1f,2,2,GLOBAL,
GSC-Method-49b5b20,function_508213c2,1,1,GLOBAL,
GSC-Method-49b5b20,function_ce6d3545,1,1,GLOBAL,
GSC-Method-49b5b20,setignoreent,2,2,GLOBAL,
GSC-Method-49b5b20,getignoreent,1,1,GLOBAL,
GSC-Method-49b5b20,addsentienteventlistener,1,1,GLOBAL,
GSC-Method-49b5b20,removesentienteventlistener,0,1,GLOBAL,
GSC-Method-49b5b20,getstealthsightvalue,1,1,GLOBAL,
GSC-Method-49b5b20,setstealthsightvalue,2,2,GLOBAL,
GSC-Method-49b5b20,setstealthsightawareness,0,2,GLOBAL,
GSC-Method-49b5b20,getmotionangle,0,0,GLOBAL,
GSC-Method-49b5b20,cansee,1,2,GLOBAL,
GSC-Method-49b5b20,seerecently,2,2,GLOBAL,
GSC-Method-49b5b20,lastknowntime,1,1,GLOBAL,
GSC-Method-49b5b20,lastknownpos,1,1,GLOBAL,
GSC-Method-49b5b20,function_3afe87ca,1,1,GLOBAL,
GSC-Method-49b5b20,function_18c9035f,1,1,GLOBAL,
GSC-Method-49b5b20,isthreateningmyprotectentity,1,1,GLOBAL,
GSC-Method-49b5b20,iscovervalid,1,1,GLOBAL,
GSC-Method-49b5b20,usecovernode,1,1,GLOBAL,
GSC-Method-49bcff0,moveto,2,4,GLOBAL,
GSC-Method-49bcff0,movex,2,4,GLOBAL,
GSC-Method-49bcff0,movey,2,4,GLOBAL,
GSC-Method-49bcff0,movez,2,4,GLOBAL,
GSC-Method-49bcff0,movegravity,2,2,GLOBAL,
GSC-Method-49bcff0,moveslide,3,3,GLOBAL,
GSC-Method-49bcff0,stopmoveslide,0,0,GLOBAL,
GSC-Method-49bcff0,rotateto,2,4,GLOBAL,
GSC-Method-49bcff0,rotatepitch,2,4,GLOBAL,
GSC-Method-49bcff0,rotateyaw,2,4,GLOBAL,
GSC-Method-49bcff0,rotateroll,2,4,GLOBAL,
GSC-Method-49bcff0,vibrate,4,4,GLOBAL,
GSC-Method-49bcff0,bobbing,3,4,GLOBAL,
GSC-Method-49bcff0,rotate,1,1,GLOBAL,
GSC-Method-49bcff0,rotatevelocity,2,4,GLOBAL,
GSC-Method-49bcff0,function_49ed8678,2,4,GLOBAL,
GSC-Method-49bcff0,function_7622f013,2,4,GLOBAL,
GSC-Method-49bcff0,setcandamage,1,1,GLOBAL,
GSC-Method-49bcff0,physicslaunch,0,2,GLOBAL,
GSC-Method-49bd540,function_e7e03234,1,1,GLOBAL,
GSC-Method-49bd540,function_c2028273,1,1,GLOBAL,
GSC-Method-49bd540,function_3f67c461,0,0,GLOBAL,
GSC-Method-49bd540,function_e110e2e,0,2,GLOBAL,
GSC-Method-49bd540,function_263e660a,3,3,GLOBAL,
GSC-Method-49bd540,function_8ea81ab1,0,0,GLOBAL,
GSC-Method-49bd540,function_c37c0ec,0,0,GLOBAL,
GSC-Method-49bd540,function_87212268,1,1,GLOBAL,
GSC-Method-49bd540,function_1e10f845,0,0,GLOBAL,
GSC-Method-49bd540,function_8e097e31,2,2,GLOBAL,
GSC-Method-49bd540,function_e78f6c5e,0,0,GLOBAL,
GSC-Method-49bd540,function_31a21f7a,0,0,GLOBAL,
GSC-Method-49bd540,function_741732b8,0,0,GLOBAL,
GSC-Method-49bd540,function_db27516d,0,1,GLOBAL,
GSC-Method-49bd540,function_8f0a6c3c,2,2,GLOBAL,
GSC-Method-49bd540,function_1597c92,2,2,GLOBAL,
GSC-Method-49bd540,function_ea7c2a71,0,0,GLOBAL,
GSC-Method-49bd540,function_fdc70342,1,3,GLOBAL,
GSC-Method-49bd540,function_25aab68,1,3,GLOBAL,
GSC-Method-49bd540,getspeed,0,0,GLOBAL,
GSC-Method-49bd540,function_c7193185,0,0,GLOBAL,
GSC-Method-49bd540,function_cdd3e515,0,0,GLOBAL,
GSC-Method-49bd540,function_507ae585,1,1,GLOBAL,
GSC-Method-49bd540,getbrake,0,0,GLOBAL,
GSC-Method-49bd540,gethandbrake,0,0,GLOBAL,
GSC-Method-49bd540,function_812b3dd3,0,0,GLOBAL,
GSC-Method-49bd540,function_45c17b9d,0,0,GLOBAL,
GSC-Method-49bd540,function_d1ff60de,1,1,GLOBAL,
GSC-Method-49bd540,function_191dc3c4,1,1,GLOBAL,
GSC-Method-49bd540,function_1673fbe6,1,1,GLOBAL,
GSC-Method-49bd540,function_70734c65,1,1,GLOBAL,
GSC-Method-49bd540,function_b4bad52c,0,1,GLOBAL,
GSC-Method-49bd540,function_ad12c395,2,4,GLOBAL,
GSC-Method-49bd540,function_7e2193d2,2,2,GLOBAL,
GSC-Method-49bd540,function_d75aa47d,1,1,GLOBAL,
GSC-Method-49bd540,function_759aafdd,1,3,GLOBAL,
GSC-Method-49bd540,function_b36b0982,1,1,GLOBAL,
GSC-Method-49bd540,getsteering,0,0,GLOBAL,
GSC-Method-49bd540,getthrottle,0,0,GLOBAL,
GSC-Method-49bd540,function_9636a814,1,1,GLOBAL,
GSC-Method-49bd540,function_14e1268f,1,1,GLOBAL,
GSC-Method-49bd540,function_68d2e42d,1,3,GLOBAL,
GSC-Method-49bd540,function_7f3e29b6,2,4,GLOBAL,
GSC-Method-49bd540,function_93e0608,0,0,GLOBAL,
GSC-Method-49bd540,getwheelsurface,1,1,GLOBAL,
GSC-Method-49bd540,function_bddd0cdb,0,0,GLOBAL,
GSC-Method-49bd540,function_b977c87c,0,0,GLOBAL,
GSC-Method-49bd540,function_7548ecb2,0,0,GLOBAL,
GSC-Method-49bd540,function_2c2c30e0,0,0,GLOBAL,
GSC-Method-49bd540,function_95dce864,0,0,GLOBAL,
GSC-Method-49bd540,function_a19c2297,0,0,GLOBAL,
GSC-Method-49bd540,function_ae9c231c,0,0,GLOBAL,
GSC-Method-49bd540,function_1710b160,2,2,GLOBAL,
GSC-Method-49bd540,function_defc91b2,1,1,GLOBAL,
GSC-Method-49bd540,function_fdb47946,1,1,GLOBAL,
GSC-Method-49bd540,function_dcef0ba1,1,1,GLOBAL,
GSC-Method-49bd540,function_212db732,1,1,GLOBAL,
GSC-Method-49bd540,function_533b598,1,1,GLOBAL,
GSC-Method-49bd540,function_9981a96c,1,b,GLOBAL,
GSC-Method-49bd540,function_dbd96a3a,1,3,GLOBAL,
GSC-Method-49bd540,function_56400d82,1,1,GLOBAL,
GSC-Method-49bd540,function_e724d3ae,0,0,GLOBAL,
GSC-Method-49bd540,function_7f4599b0,0,0,GLOBAL,
GSC-Method-49bd540,function_8798f431,1,1,GLOBAL,
GSC-Method-49bd540,function_5d769568,0,0,GLOBAL,
GSC-Method-49bd540,function_8e1a54cf,1,1,GLOBAL,
GSC-Method-49bd540,function_f8f51c0e,0,0,GLOBAL,
GSC-Method-49bd540,function_b9557d49,0,0,GLOBAL,
GSC-Method-49bd540,function_c4eb5d8b,0,0,GLOBAL,
GSC-Method-49bd540,function_bd228f55,0,0,GLOBAL,
GSC-Method-49bd540,function_e20112a0,1,1,GLOBAL,
GSC-Method-49bd540,function_6bb81edb,0,0,GLOBAL,
GSC-Method-49bd540,function_eda50863,2,3,GLOBAL,
GSC-Method-49bd540,function_94da30c,2,2,GLOBAL,
GSC-Method-49bd540,function_bb20ec4f,1,1,GLOBAL,
GSC-Method-49bd540,function_b192842d,2,2,GLOBAL,
GSC-Method-49bd540,function_85ed5950,1,1,GLOBAL,
GSC-Method-49bd540,function_f7af8ebc,0,1,GLOBAL,
GSC-Method-49bd540,function_bc2f1cb8,0,1,GLOBAL,
GSC-Method-49bd540,function_cfdeb86,1,1,GLOBAL,
GSC-Method-49bd540,function_3f908303,0,4,GLOBAL,
GSC-Method-49bd540,function_c4fcd6f7,0,0,GLOBAL,
GSC-Method-49bd540,function_e54c47ed,0,0,GLOBAL,
GSC-Method-49bd540,function_2c6da05b,1,1,GLOBAL,
GSC-Method-49bd540,function_f2bfbdb4,1,1,GLOBAL,
GSC-Method-49bd540,getvehoccupants,0,0,GLOBAL,
GSC-Method-49bd540,function_f9748f33,1,1,GLOBAL,
GSC-Method-49bd540,getoccupantseat,1,1,GLOBAL,
GSC-Method-49bd540,function_12598d45,1,2,GLOBAL,
GSC-Method-49bd540,function_9f28f5cd,1,1,GLOBAL,
GSC-Method-49bd540,function_e2d89efe,1,1,GLOBAL,
GSC-Method-49bd540,function_fde0d99e,1,1,GLOBAL,
GSC-Method-49bd540,function_a3f90231,1,1,GLOBAL,
GSC-Method-49bd540,function_d4c38fa4,1,1,GLOBAL,
GSC-Method-49bd540,function_8e15fee8,1,1,GLOBAL,
GSC-Method-49bd540,function_5051cc0c,1,1,GLOBAL,
GSC-Method-49bd540,function_90d45d34,1,1,GLOBAL,
GSC-Method-49bd540,function_52874908,1,1,GLOBAL,
GSC-Method-49bd540,function_322a0994,2,2,GLOBAL,
GSC-Method-49bd540,function_f232c501,0,0,GLOBAL,
GSC-Method-49bd540,function_491967f5,1,1,GLOBAL,
GSC-Method-49bd540,function_c2548f46,e,e,GLOBAL,
GSC-Method-49bd540,function_13caf9b9,b,d,GLOBAL,
GSC-Method-49bd540,function_ed4f9dec,3,3,GLOBAL,
GSC-Method-49bd540,function_ca07865d,1,1,GLOBAL,
GSC-Method-49bd540,function_78ae4f35,0,0,GLOBAL,
GSC-Method-49bd540,function_92db79d5,0,0,GLOBAL,
GSC-Method-49bd540,function_3bec70ff,1,1,GLOBAL,
GSC-Method-49bd540,function_2e117a66,1,1,GLOBAL,
GSC-Method-49bd540,function_1616000b,0,0,GLOBAL,
GSC-Method-49bd540,function_5869b9f0,1,1,GLOBAL,
GSC-Method-49bd540,function_1d663bfa,0,0,GLOBAL,
GSC-Method-49bd540,function_40a1fc60,1,1,GLOBAL,
GSC-Method-49bd540,function_a7696eb0,1,1,DEV,nulled
GSC-Method-49bd540,function_63514b7f,1,1,GLOBAL,
GSC-Method-49bd540,getmaxspeed,0,1,GLOBAL,
GSC-Method-49bd540,function_77080ef0,1,1,GLOBAL,
GSC-Method-49bd540,function_69f96add,1,1,GLOBAL,
GSC-Method-49bd540,function_a2197d61,1,3,GLOBAL,
GSC-Method-49bd540,function_f53f4b8a,0,0,GLOBAL,
GSC-Method-49bd540,function_e431363c,1,1,GLOBAL,
GSC-Method-49bd540,function_fd86c5b7,1,1,GLOBAL,
GSC-Method-49bd540,function_67daa424,1,1,GLOBAL,
GSC-Method-49bd540,function_722ea9e3,0,1,GLOBAL,
GSC-Method-49bd540,function_aa43cd40,1,2,GLOBAL,
GSC-Method-49bd540,function_497a7579,0,0,GLOBAL,
GSC-Method-49bd540,function_777497e8,1,1,GLOBAL,
GSC-Method-49bd540,function_670cf91f,1,1,GLOBAL,
GSC-Method-49bd540,function_f79ef5dd,1,4,GLOBAL,
GSC-Method-49bd540,function_24be272b,1,1,GLOBAL,
GSC-Method-49bd540,function_68273895,3,3,GLOBAL,
GSC-Method-49bd540,function_4fb612ea,3,3,GLOBAL,
GSC-Method-49bd540,function_ded6dd2e,2,2,GLOBAL,
GSC-Method-49bd540,function_d733412a,1,1,GLOBAL,
GSC-Method-49b3180,setheliheightlock,1,1,GLOBAL,
GSC-Method-49b3180,setheliheightcap,1,1,GLOBAL,
GSC-Method-49b3180,getheliheightlock,0,0,GLOBAL,
GSC-Method-49b3180,isinsideheliheightlock,0,0,GLOBAL,
GSC-Method-49b3180,getheliheightlockheight,1,1,GLOBAL,
GSC-Method-49f1ff0,function_e5984a76,2,3,GLOBAL,
GSC-Method-49f1ff0,melee,0,2,GLOBAL,
GSC-Method-49f1ff0,function_4cfa3a68,1,1,GLOBAL,
GSC-Method-49f1ff0,function_a113093b,0,0,GLOBAL,
GSC-Method-49f1ff0,function_3a9e8153,0,1,GLOBAL,
GSC-Method-49f1ff0,function_ceba32be,0,0,GLOBAL,
